0.02404207362885049,-0.005024845849120582,0.009473070043424034,0.019998182393945223,
0.027434842249657056,0.0014225473759081522,-0.00711273687954072,0.006074051493956997,
0.015873015873015872,-0.012370628698185534,0.008082144082814534,0.05042651981427492,
-0.07050000000000002,-9.615092303248891E-4,0.010576601533573994,0.04156300000000001,
0.007643626202021859,-0.028440388185235504,0.008626224790287178,0.028652585725343942,
0.004638671875,-0.05580902099609375,0.00373077392578125,0.054066002368927,
0.07716049382716049,0.019156870958071774,0.024491695781838595,0.02253848498704466,
0.019827963259950433,0.04636514144829197,0.026743838897503657,0.02389305877808942,
0.028549962434259953,-0.027077845233471603,0.003574945418024901,0.03918902594943104,
-0.003472222222222216,0.002672917912914937,-0.004510548978043956,0.019229841820987654,
